gvr_hru_id,gvr_hru_pct,gvr_cell_id,gvr_cell_pct
42,0.921393607671372,4829,100
42,0.921393607671372,4830,100
41,0.821988183775385,4751,100
41,0.821988183775385,4752,100
41,0.821988183775385,4753,100
37,0.799800049846405,4756,100
37,0.799800049846405,4757,100
37,0.799800049846405,4758,100
37,0.799800049846405,4759,100
37,0.662126086169612,4760,82.7864522259993
37,0.776039606764098,4761,97.0292021003412
37,0.436251740763684,4762,54.5451004719821
37,0.776750161996748,4825,97.1180437092891
42,0.84357269129282,4764,91.5539986678192
42,0.921393607671372,4765,100
42,0.921393607671372,4766,100
42,0.921393607671372,4767,100
42,0.921393607671372,4768,100
42,0.913968476761712,4831,99.1941412608206
41,0.821988183775385,4687,100
41,0.782594526203545,4750,95.2075153451835
41,0.821988183775385,4688,100
41,0.821988183775385,4689,100
41,0.821988183775385,4690,100
41,0.800655458098544,4691,97.4047405914207
41,0.689733420437079,4754,83.9103814447963
37,0.799800049846405,4693,100
37,0.799800049846405,4694,100
37,0.799800049846405,4695,100
37,0.506632805571412,4696,63.3449329827757
30,2.65450020692036,4699,100
30,1.20660040202668,4762,45.4548995280179
30,2.53989147491371,4700,95.6824741731847
30,1.98217414521588,4763,74.6722166398136
42,0.921393607671372,4702,100
42,0.921393607671372,4703,100
42,0.921393607671372,4704,100
42,0.921393607671372,4705,100
42,0.921393607671372,4706,100
42,0.710109492441653,4769,77.0690708649808
42,0.921393607671372,4707,100
42,0.207999186762481,4770,22.5744117422471
42,0.921393607671372,4708,100
42,0.313508867711993,4771,34.0255093047932
41,0.821988183775385,4624,100
41,0.821988183775385,4625,100
41,0.821988183775385,4626,100
41,0.800879627825519,4627,97.4320122397727
37,0.799800049846405,4629,100
37,0.720975570956793,4692,90.1444768720946
37,0.799800049846405,4630,100
37,0.799800049846405,4631,100
37,0.749941658757403,4632,93.7661430380535
30,2.65450020692036,4634,100
30,2.63089808910095,4697,99.110863967617
30,2.65450020692036,4635,100
30,2.33113719271387,4698,87.8183089470674
30,2.65450020692036,4636,100
42,0.921393607671372,4638,100
42,0.849714477975479,4701,92.2205744538376
42,0.921393607671372,4639,100
42,0.921393607671372,4640,100
42,0.921393607671372,4641,100
42,0.921393607671372,4642,100
42,0.921393607671372,4643,100
42,0.921393607671372,4644,100
42,0.921393607671372,4645,100
21,2.44929200110492,4558,100
21,1.35605552160168,4621,55.3652043525206
21,2.44929200110492,4559,100
21,1.31884868698962,4622,53.8461190578608
41,0.821988183775385,4561,100
41,0.821988183775385,4562,100
41,0.81172540258256,4563,98.7514685252909
41,0.473862980351668,4564,57.6483932135397
37,0.799800049846405,4566,100
37,0.799800049846405,4567,100
37,0.799800049846405,4568,100
30,2.65450020692036,4570,100
30,2.52728369224262,4633,95.2075153602892
30,2.65450020692036,4571,100
30,2.65450020692036,4572,100
30,2.65450020692036,4573,100
42,0.921393607671372,4575,100
42,0.921393607671372,4576,100
42,0.921393607671372,4577,100
42,0.921393607671372,4578,100
42,0.921393607671372,4579,100
42,0.921393607671372,4580,100
42,0.921393607671372,4581,100
42,0.921393607671372,4582,100
21,2.44929200110492,4492,100
21,1.04989402077498,4555,42.865204324407
21,2.44929200110492,4493,100
21,1.08869588487396,4556,44.4494116823484
21,2.44929200110492,4494,100
21,1.68723974279421,4557,68.886835135748
21,2.44929200110492,4495,100
21,2.44929200110492,4496,100
41,0.821988183775385,4498,100
41,0.821988183775385,4499,100
37,0.720373599982968,4501,90.0692116887602
37,0.338728172188863,4564,42.3516067864603
37,0.799800049846405,4502,100
37,0.737753815479243,4565,92.2422817579122
37,0.799800049846405,4503,100
37,0.799800049846405,4504,100
37,0.799800049846405,4505,100
30,2.65450020692036,4507,100
30,2.65450020692036,4508,100
30,2.65450020692036,4509,100
30,2.65450020692036,4510,100
42,0.921393607671372,4512,100
42,0.921393607671372,4513,100
42,0.921393607671372,4514,100
42,0.921393607671372,4515,100
42,0.921393607671372,4516,100
42,0.921393607671372,4517,100
42,0.921393607671372,4518,100
42,0.921393607671372,4519,100
42,0.921393607671372,4520,100
42,0.634665428843699,4583,68.8810323361893
21,2.44929200110492,4428,100
21,1.26045111449613,4491,51.4618556679854
21,2.44929200110492,4429,100
21,2.44929200110492,4430,100
21,2.44929200110492,4431,100
21,2.44929200110492,4432,100
21,2.44929200110492,4433,100
41,0.614192281870322,4435,74.7203298044191
41,0.821988183775385,4436,100
41,0.821988183775385,4437,100
41,0.759946579360424,4500,92.4522510615658
37,0.799800049846405,4439,100
37,0.799800049846405,4440,100
37,0.799800049846405,4441,100
37,0.799800049846405,4442,100
30,2.65450020692036,4444,100
30,2.65450020692036,4445,100
30,2.65450020692036,4446,100
30,2.65450020692036,4447,100
42,0.921393607671372,4449,100
42,0.921393607671372,4450,100
42,0.921393607671372,4451,100
42,0.921393607671372,4452,100
42,0.921393607671372,4453,100
42,0.921393607671372,4454,100
42,0.921393607671372,4455,100
42,0.921393607671372,4456,100
42,0.921393607671372,4457,100
21,2.44929200110492,4365,100
21,2.44929200110492,4366,100
21,2.44929200110492,4367,100
21,2.07227040585905,4368,84.6069151789255
21,1.15666567648497,4369,47.2244908309493
21,0.977894242540834,4370,39.9255883781798
21,0.978425918913143,4371,39.9472957275717
21,2.40777662970479,4434,98.3050052267591
41,0.821988183775385,4373,100
41,0.821988183775385,4374,100
37,0.790799167801495,4376,98.8746084666238
37,0.799800049846405,4377,100
37,0.799800049846405,4378,100
37,0.799800049846405,4379,100
30,2.31584005738207,4381,87.2420371768893
30,2.65450020692036,4382,100
30,2.65450020692036,4383,100
30,2.65450020692036,4384,100
42,0.544500591684216,4386,59.0953298515198
42,0.921393607671372,4387,100
42,0.921393607671372,4388,100
42,0.921393607671372,4389,100
42,0.921393607671372,4390,100
42,0.921393607671372,4391,100
42,0.921393607671372,4392,100
42,0.919354228488673,4393,99.7786636280391
42,0.727991207041398,4394,79.0097957029723
21,1.79375229304506,4300,73.2355428522147
21,0.794582210062011,4363,32.441301800829
21,2.44929200110492,4301,100
21,2.36151388685403,4364,96.4161841784769
21,2.44929200110492,4302,100
21,2.44929200110492,4303,100
21,2.19099411439753,4304,89.454181592441
41,0.821988183775385,4306,100
41,0.433808449296892,4369,52.7755091690507
41,0.821988183775385,4307,100
41,0.493804565003949,4370,60.0744116218202
41,0.821988183775385,4308,100
41,0.493626133156936,4371,60.0527042724283
41,0.821988183775385,4309,100
41,0.802464756433177,4372,97.624853041982
41,0.821988183775385,4310,100
41,0.821988183775385,4311,100
41,0.821988183775385,4312,100
41,0.626828854237514,4375,76.2576478117355
37,0.799800049846405,4314,100
37,0.799800049846405,4315,100
37,0.799800049846405,4316,100
37,0.799800049846405,4317,100
37,0.704324530790206,4380,88.0625765058986
30,2.65450020692036,4319,100
30,2.65450020692036,4320,100
30,1.515585116959,4321,57.094933087887
42,0.921393607671372,4324,100
42,0.921393607671372,4325,100
42,0.921393607671372,4326,100
42,0.883084278442497,4327,95.8422406114044
42,0.531168610644338,4328,57.6483932840335
42,0.454252470070666,4329,49.3005884009434
22,0.887532935640227,4331,100
22,0.186294976394291,4394,20.9902042970277
22,0.887532935640227,4332,100
22,0.738117717763547,4395,83.1651072454118
22,0.887532935640227,4333,100
22,0.640495231499731,4396,72.1657986740183
18,1.04224658206908,4236,94.2418901795332
18,0.972746825195461,4299,87.9575918498757
21,2.44929200110492,4238,100
21,2.44929200110492,4239,100
21,2.44929200110492,4240,100
41,0.821988183775385,4242,100
41,0.717916338963451,4305,87.3390096273729
41,0.821988183775385,4243,100
41,0.821988183775385,4244,100
41,0.821988183775385,4245,100
41,0.821988183775385,4246,100
41,0.821988183775385,4247,100
41,0.821988183775385,4248,100
41,0.821988183775385,4249,100
37,0.799800049846405,4251,100
37,0.799800049846405,4252,100
37,0.799800049846405,4253,100
37,0.799800049846405,4254,100
30,2.4539032031926,4256,92.4431347488765
30,2.65450020692036,4257,100
20,3.24543610490764,4259,100
20,3.22606491260141,4322,99.4031251369597
42,0.921393607671372,4261,100
42,0.921393607671372,4262,100
42,0.908417641064905,4263,98.5917021239965
22,0.887532935640227,4265,100
22,0.375884458391917,4328,42.3516067176449
22,0.887532935640227,4266,100
22,0.449973976117429,4329,50.6994115990566
22,0.887532935640227,4267,100
22,0.67425846477232,4330,75.9699654735561
22,0.887532935640227,4268,100
22,0.887532935640227,4269,100
22,0.887532935640227,4270,100
22,0.887532935640227,4271,100
22,0.738066215276343,4334,83.1593043636104
18,1.10592707773961,4173,100
21,2.17116927996718,4175,88.6447707740738
21,2.44929200110492,4176,100
21,2.44929200110492,4177,100
41,0.821988183775385,4179,100
41,0.821988183775385,4180,100
41,0.821988183775385,4181,100
41,0.821988183775385,4182,100
41,0.821988183775385,4183,100
41,0.821988183775385,4184,100
41,0.821988183775385,4185,100
41,0.821988183775385,4186,100
37,0.799800049846405,4188,100
37,0.799800049846405,4189,100
37,0.799800049846405,4190,100
37,0.799800049846405,4191,100
37,0.799800049846405,4192,100
37,0.612117097727039,4255,76.5337658886858
30,2.56894045161529,4194,96.7768035925552
20,3.24543610490764,4196,100
42,0.921393607671372,4198,100
42,0.841882063676662,4199,91.3705127393212
22,0.887532935640227,4201,100
22,0.565039236412745,4264,63.6640302261178
22,0.887532935640227,4202,100
22,0.887532935640227,4203,100
22,0.887532935640227,4204,100
22,0.887532935640227,4205,100
22,0.887532935640227,4206,100
22,0.887532935640227,4207,100
22,0.887532935640227,4208,100
22,0.887532935640227,4209,100
22,0.785452988798781,4272,88.4984609875001
18,1.10592707773961,4108,100
18,0.451097775140066,4171,40.7891066436369
18,1.10592707773961,4109,100
18,0.931345535363196,4172,84.2140095951682
18,1.10592707773961,4110,100
18,1.10592707773961,4111,100
18,1.08565483919349,4174,98.1669461798919
21,2.26811544996338,4113,92.6029011216377
21,2.39830602530851,4114,97.9183382065749
41,0.682631820084253,4116,83.046427376721
41,0.821988183775385,4117,100
41,0.821988183775385,4118,100
41,0.794313323648366,4119,96.6331802970806
41,0.768120094977777,4120,93.4466103210642
41,0.653494465006697,4121,79.5016860224441
41,0.812737598487789,4122,98.8746084834081
41,0.719372355132669,4123,87.5161430944905
37,0.799800049846405,4125,100
37,0.799800049846405,4126,100
37,0.799800049846405,4127,100
37,0.799800049846405,4128,100
37,0.799800049846405,4129,100
37,0.774935410693493,4130,96.891143085364
37,0.491429708560902,4193,61.4440707593451
20,3.17876218273464,4133,97.9456097726842
42,0.921393607671372,4135,100
22,0.887532935640227,4137,100
22,0.608060321908714,4200,68.5112965943158
22,0.887532935640227,4138,100
22,0.887532935640227,4139,100
22,0.887532935640227,4140,100
22,0.887532935640227,4141,100
22,0.887532935640227,4142,100
22,0.887532935640227,4143,100
22,0.887532935640227,4144,100
22,0.887532935640227,4145,100
22,0.887532935640227,4146,100
22,0.887532935640227,4147,100
22,0.773692994588351,4210,87.1734403895944
18,1.10592707773961,4045,100
18,1.10592707773961,4046,100
18,1.10592707773961,4047,100
18,1.10592707773961,4048,100
18,1.10592707773961,4049,100
18,0.936961375616851,4112,84.7218044006931
40,9.31586608280226,4052,100
40,6.83972125733605,4115,73.420132884506
41,0.820168825020452,4054,99.7786636364312
41,0.388536599083084,4055,47.2679056405091
33,1.43917247557474,4058,100
33,0.295006092721875,4121,20.4983139775559
37,0.668486736659462,4061,83.5817323076986
37,0.716867817149293,4124,89.6308792787599
37,0.799800049846405,4062,100
37,0.799800049846405,4063,100
37,0.79802980148683,4064,99.7786636347528
37,0.623531264141357,4065,77.9608933834276
37,0.444293634410376,4066,55.5505884871724
20,3.24543610490764,4069,100
20,3.14131351462458,4132,96.7917226863406
20,3.24543610490764,4070,100
42,0.723647694989612,4072,78.5383889105198
22,0.887532935640227,4074,100
22,0.887532935640227,4075,100
22,0.887532935640227,4076,100
22,0.887532935640227,4077,100
22,0.887532935640227,4078,100
22,0.887532935640227,4079,100
22,0.887532935640227,4080,100
22,0.887532935640227,4081,100
22,0.887532935640227,4082,100
22,0.887532935640227,4083,100
22,0.887532935640227,4084,100
22,0.887532935640227,4085,100
22,0.792119044164006,4148,89.2495379444827
22,0.887532935640227,4086,100
22,0.265328159925021,4149,29.8950212741824
32,3.07396733856542,3979,100
32,1.3018745541949,4042,42.3516065984769
32,3.07396733856542,3980,100
32,1.71903066800235,4043,55.9222164281225
18,1.10592707773961,3982,100
18,1.10592707773961,3983,100
18,1.10592707773961,3984,100
18,1.10592707773961,3985,100
18,1.10592707773961,3986,100
40,9.22017396324658,3989,98.9728049039655
33,1.43917247557474,3992,100
33,0.758905787815895,4055,52.7320943594909
33,1.43917247557474,3993,100
33,1.40078387124571,4056,97.3325918206082
33,1.43917247557474,3994,100
33,1.39219381235827,4057,96.7357169474973
33,1.43917247557474,3995,100
33,1.43917247557474,3996,100
33,1.23097066551434,4059,85.5332273515545
33,1.43917247557474,3997,100
33,1.15690630455764,4060,80.3869115198036
37,0.165254613910328,3999,20.6619909491208
37,0.140260862336686,4000,17.5369909471277
28,5.16962843205001,4002,100
28,1.13933992173337,4065,22.0391066148939
28,5.16962843205001,4003,100
28,2.29786941544605,4066,44.4494115128276
28,5.16962843205001,4004,100
20,3.09011938625983,4006,95.2143036058253
20,2.60592141866194,4007,80.2949537265993
22,0.887532935640227,4010,100
22,0.8822354745866,4073,99.403125130246
22,0.887532935640227,4011,100
22,0.887532935640227,4012,100
22,0.887532935640227,4013,100
22,0.887532935640227,4014,100
22,0.887532935640227,4015,100
22,0.887532935640227,4016,100
22,0.887532935640227,4017,100
22,0.887532935640227,4018,100
22,0.887532935640227,4019,100
22,0.887532935640227,4020,100
22,0.887532935640227,4021,100
22,0.887532935640227,4022,100
22,0.887532935640227,4023,100
22,0.887532935640227,4024,100
22,0.560622045586244,4087,63.1663370533777
32,3.07396733856542,3915,100
32,2.92068243677148,3978,95.0134505376534
32,3.07396733856542,3916,100
32,3.06716353114414,3917,99.7786636397881
18,1.10592707773961,3919,100
18,1.10592707773961,3920,100
18,1.10592707773961,3921,100
18,1.10592707773961,3922,100
18,1.10592707773961,3923,100
18,1.10592707773961,3924,100
18,0.996868003823755,3987,90.1386740490379
40,9.07663578375669,3926,97.4320122582354
33,1.43917247557474,3929,100
33,1.43917247557474,3930,100
33,1.43917247557474,3931,100
33,1.43917247557474,3932,100
33,1.43917247557474,3933,100
33,1.43917247557474,3934,100
28,5.16962843205001,3936,100
28,4.10148027331666,3999,79.3380090508792
28,5.16962843205001,3937,100
28,4.26303116192126,4000,82.4630090528724
28,5.16962843205001,3938,100
28,4.00926256147623,4001,77.5541726871531
28,5.16962843205001,3939,100
28,5.16962843205001,3940,100
28,5.16962843205001,3941,100
28,4.81255078012198,3942,93.0927791693061
28,3.70704784568628,4005,71.7082067775664
22,0.887532935640227,3946,100
22,0.642269121789147,4009,72.3656662190054
22,0.887532935640227,3947,100
22,0.8616631957736,3948,97.0852079029646
22,0.819927677778575,3949,92.3827888355619
22,0.695940499518103,3950,78.4129209825979
22,0.777634842222445,3951,87.6175757535684
22,0.887532935640227,3952,100
22,0.887532935640227,3953,100
22,0.887532935640227,3954,100
22,0.887532935640227,3955,100
22,0.887532935640227,3956,100
22,0.887532935640227,3957,100
22,0.887532935640227,3958,100
22,0.887532935640227,3959,100
22,0.887532935640227,3960,100
22,0.887532935640227,3961,100
32,3.07396733856542,3850,100
32,1.54136097354717,3913,50.1423991793779
32,3.07396733856542,3851,100
32,2.96871317618343,3914,96.5759505294186
32,3.07396733856542,3852,100
32,2.89812843580205,3853,94.2797406934898
18,1.10592707773961,3855,100
18,0.921891653359824,3918,83.3591718582448
18,1.10592707773961,3856,100
18,1.10592707773961,3857,100
18,1.10592707773961,3858,100
18,1.10592707773961,3859,100
18,1.10592707773961,3860,100
18,1.08643921595531,3861,98.2378709974148
40,9.31586608280226,3863,100
33,1.43917247557474,3865,100
33,1.41778621508326,3928,98.5139890559024
33,1.43917247557474,3866,100
33,1.43917247557474,3867,100
33,1.43917247557474,3868,100
33,1.43917247557474,3869,100
33,1.43917247557474,3870,100
33,1.43917247557474,3871,100
28,2.49443288364872,3873,48.2516861015398
28,4.16304393934518,3874,80.5288812158271
28,4.16528831691598,3875,80.5722958944699
28,2.44133071339089,3876,47.2244909954348
28,2.06400457722523,3877,39.9255885477005
28,1.7940049707077,3878,34.7027836582114
20,3.24543610490764,3880,100
20,2.80749303907943,3943,86.5058792818021
22,0.49264444995349,3882,55.5071738941292
22,0.56645721484625,3945,63.8237965149579
22,0.751957762171539,3883,84.7244909992112
22,0.599605698494873,3884,67.5586983216959
22,0.785526217784489,3889,88.5067118346257
22,0.849710542551862,3890,95.7384800530156
22,0.789002520989605,3891,88.8983934348818
22,0.664000542325253,3892,74.8141861176422
22,0.830462352134807,3893,93.5697503479967
22,0.887532935640227,3894,100
22,0.887532935640227,3895,100
22,0.887532935640227,3896,100
22,0.887532935640227,3897,100
22,0.887532935640227,3898,100
32,3.07396733856542,3787,100
32,3.07396733856542,3788,100
32,3.07396733856542,3789,100
18,1.10592707773961,3791,100
18,0.730571671332404,3854,66.0596603553294
18,1.10592707773961,3792,100
18,1.10592707773961,3793,100
18,1.10592707773961,3794,100
18,1.10592707773961,3795,100
18,1.10592707773961,3796,100
18,1.10592707773961,3797,100
40,7.78636225162784,3799,83.581732309377
40,8.49545308625325,3862,91.1933792386351
40,8.42912388889771,3800,90.4813767606477
33,1.43917247557474,3802,100
33,1.43917247557474,3803,100
33,1.43917247557474,3804,100
33,1.43917247557474,3805,100
33,1.43917247557474,3806,100
33,1.43917247557474,3807,100
33,1.41890464067646,3808,98.5917021592434
43,2.16070222784594,3810,100
43,1.11812697127674,3873,51.7483138984602
43,2.16070222784594,3811,100
43,0.420712897356153,3874,19.4711187841729
43,2.16070222784594,3812,100
43,0.419774835427506,3875,19.4277041055301
43,2.16070222784594,3813,100
43,1.14032159885494,3876,52.7755090062437
43,2.16070222784594,3814,100
43,1.29802914661517,3877,60.0744114522995
43,2.16070222784594,3815,100
43,1.41087840821841,3878,65.2972163417886
20,0.534405881703417,3817,16.4663812328736
20,3.05607792813543,3818,94.1654011771831
20,3.06014990994959,3881,94.2908691168539
20,3.24543610490764,3819,100
20,1.44398624258818,3882,44.4928261075492
20,3.22358250888739,3820,99.3266360725078
20,0.495756884320016,3883,15.2755090007888
20,3.24543610490764,3821,100
20,1.05286171762416,3884,32.4413016799825
20,3.07127210824728,3822,94.6335718519616
20,3.0207030270736,3885,93.0754120380245
20,2.00710760917266,3823,61.8440032184757
20,3.20709461167394,3886,98.8186027395295
20,0.788660074980251,3824,24.3005885645897
20,3.22606491222011,3887,99.4031251252107
20,1.21100806882761,3825,37.3141861272931
20,2.37795397061451,3888,73.2707067324063
1,1.8951732303462,3828,100
1,0.210394675760476,3891,11.1016065651182
1,1.8951732303462,3829,100
1,0.477314802543262,3892,25.1858138823578
22,0.622254160894769,3831,70.1105430465972
22,0.887532935640227,3832,100
22,0.887532935640227,3833,100
22,0.887532935640227,3834,100
22,0.887532935640227,3835,100
32,3.07396733856542,3723,100
32,3.0282878470836,3786,98.513989042475
32,3.07396733856542,3724,100
32,3.07396733856542,3725,100
32,2.69685042228689,3726,87.7319153151925
18,1.10592707773961,3728,100
18,1.10592707773961,3729,100
18,1.10592707773961,3730,100
18,1.10592707773961,3731,100
18,1.10592707773961,3732,100
18,1.10592707773961,3733,100
18,1.10592707773961,3734,100
18,1.10592707773961,3735,100
18,1.09133485343625,3798,98.6805437178386
33,1.43917247557474,3738,100
33,1.33261776969927,3801,92.5961128576391
33,1.43917247557474,3739,100
33,1.43917247557474,3740,100
33,1.43917247557474,3741,100
33,1.43917247557474,3742,100
33,1.43917247557474,3743,100
33,1.43917247557474,3744,100
43,2.16070222784594,3746,100
43,1.30806817154134,3809,60.539030074745
43,2.16070222784594,3747,100
43,2.16070222784594,3748,100
43,2.16070222784594,3749,100
43,2.16070222784594,3750,100
43,2.16070222784594,3751,100
43,2.16070222784594,3752,100
43,2.16070222784594,3753,100
43,2.07110588186786,3816,95.853369111976
43,2.16070222784594,3754,100
43,1.80491276170164,3817,83.5336187671264
20,0.518441899382841,3756,15.9744910275346
20,0.230850745046741,3758,7.11308858299986
1,1.8951732303462,3760,100
1,0.723122236743397,3823,38.1559967798459
1,1.8951732303462,3761,100
1,1.43463498105353,3824,75.6994114354104
1,1.8951732303462,3762,100
1,1.18800476374018,3825,62.6858138727069
1,1.8951732303462,3763,100
1,1.60216251664984,3826,84.5391065574079
1,1.8951732303462,3764,100
1,1.86701074870184,3827,98.5139890542239
1,1.8951732303462,3765,100
1,1.8951732303462,3766,100
1,1.8951732303462,3767,100
1,1.79712026454821,3830,94.8261739756594
22,0.734613757113786,3769,82.7703094290093
22,0.887532935640227,3770,100
22,0.887532935640227,3771,100
22,0.882974588095968,3772,99.4864024351985
32,3.07396733856542,3660,100
32,3.07396733856542,3661,100
32,3.07396733856542,3662,100
18,1.10592707773961,3665,100
18,1.10592707773961,3666,100
18,1.10592707773961,3667,100
18,1.10592707773961,3668,100
18,1.10592707773961,3669,100
18,1.10592707773961,3670,100
18,1.10592707773961,3671,100
18,1.01402504198225,3672,91.690045609047
33,1.43917247557474,3674,100
33,1.10924036446541,3737,77.0748734631287
33,1.43917247557474,3675,100
33,1.43917247557474,3676,100
33,1.43917247557474,3677,100
33,1.43917247557474,3678,100
33,1.43917247557474,3679,100
33,1.43917247557474,3680,100
33,1.43917247557474,3681,100
43,2.16070222784594,3683,100
43,2.16070222784594,3684,100
43,2.16070222784594,3685,100
43,2.16070222784594,3686,100
43,2.16070222784594,3687,100
43,2.16070222784594,3688,100
43,2.13027310506227,3689,98.5917021609218
43,1.58321984592751,3690,73.2733935071589
43,0.852044799548363,3691,39.4336983860005
1,1.8951732303462,3693,100
1,1.59242895270831,3756,84.0255089724654
1,1.8951732303462,3694,100
1,1.77721854850088,3757,93.7760474896653
1,1.8951732303462,3695,100
1,1.76036787967037,3758,92.8869114170001
1,1.8951732303462,3696,100
1,1.8164587421149,3759,95.8465808311931
1,1.8951732303462,3697,100
1,1.82611005207266,3698,96.3558382332723
1,1.59553091934272,3699,84.1891861806879
1,1.75081388482662,3700,92.3827889077341
1,1.8951732303462,3701,100
1,1.8951732303462,3702,100
1,1.8951732303462,3703,100
