 "GAGE No.    3:  K,I,J Coord. =     1,   46,   41;  STREAM SEGMENT =     8;  REACH =    23 "
     "DATA: Time           Stage            Flow"
     5.4000000E+01   4.1051230E+03   8.9415945E+04
     5.5000000E+01   4.1051860E+03   1.7771759E+05
     5.6000000E+01   4.1051431E+03   1.1457366E+05
     5.7000000E+01   4.1051265E+03   9.3273461E+04
     5.8000000E+01   4.1051152E+03   8.0226805E+04
     5.9000000E+01   4.1051348E+03   1.0386777E+05
     6.0000000E+01   4.1051406E+03   1.1130268E+05
     6.1000000E+01   4.1051177E+03   8.3117383E+04
     6.2000000E+01   4.1051147E+03   7.9416039E+04
     6.3000000E+01   4.1051045E+03   6.8120906E+04
     6.4000000E+01   4.1051216E+03   8.7255883E+04
     6.5000000E+01   4.1051895E+03   1.8266186E+05
     6.6000000E+01   4.1051929E+03   1.8812330E+05
     6.7000000E+01   4.1051494E+03   1.2331321E+05
     6.8000000E+01   4.1051323E+03   1.0082199E+05
     6.9000000E+01   4.1051260E+03   9.3031984E+04
     7.0000000E+01   4.1051597E+03   1.3797945E+05
     7.1000000E+01   4.1054458E+03   7.6154531E+05
     7.2000000E+01   4.1052173E+03   2.3033553E+05
     7.3000000E+01   4.1051860E+03   1.7747030E+05
     7.4000000E+01   4.1052090E+03   2.1542534E+05
     7.5000000E+01   4.1051685E+03   1.5094380E+05
     7.6000000E+01   4.1053662E+03   5.4931425E+05
     7.7000000E+01   4.1052173E+03   2.2980197E+05
     7.8000000E+01   4.1052114E+03   2.2024303E+05
     7.9000000E+01   4.1052661E+03   3.2281938E+05
     8.0000000E+01   4.1051992E+03   1.9889828E+05
     8.1000000E+01   4.1051753E+03   1.6087447E+05
     8.2000000E+01   4.1051973E+03   1.9603408E+05
     8.3000000E+01   4.1052886E+03   3.6901316E+05
     8.4000000E+01   4.1051938E+03   1.9035895E+05
     8.5000000E+01   4.1052080E+03   2.1376853E+05
     8.6000000E+01   4.1052148E+03   2.2603744E+05
     8.7000000E+01   4.1051733E+03   1.5803300E+05
     8.8000000E+01   4.1051958E+03   1.9377564E+05
     8.9000000E+01   4.1051992E+03   1.9901506E+05
     9.0000000E+01   4.1051621E+03   1.4159475E+05
     9.1000000E+01   4.1051460E+03   1.1892404E+05
     9.2000000E+01   4.1051318E+03   1.0012323E+05
     9.3000000E+01   4.1051235E+03   9.0104898E+04
     9.4000000E+01   4.1051138E+03   7.8493797E+04
     9.5000000E+01   4.1051074E+03   7.1270320E+04
     9.6000000E+01   4.1051011E+03   6.4602578E+04
     9.7000000E+01   4.1051064E+03   7.0158039E+04
     9.8000000E+01   4.1051094E+03   7.3559570E+04
     9.9000000E+01   4.1051602E+03   1.3814289E+05
     1.0000000E+02   4.1051206E+03   8.6602031E+04
     1.0100000E+02   4.1051113E+03   7.5644258E+04
     1.0200000E+02   4.1051030E+03   6.6469797E+04
     1.0300000E+02   4.1050962E+03   5.9222594E+04
     1.0400000E+02   4.1050908E+03   5.3684902E+04
     1.0500000E+02   4.1050859E+03   4.9308883E+04
     1.0600000E+02   4.1050825E+03   4.5941938E+04
     1.0700000E+02   4.1050791E+03   4.3064949E+04
     1.0800000E+02   4.1050767E+03   4.0501734E+04
     1.0900000E+02   4.1050752E+03   3.9565613E+04
     1.1000000E+02   4.1050747E+03   3.9054109E+04
     1.1100000E+02   4.1051177E+03   8.2792445E+04
     1.1200000E+02   4.1051353E+03   1.0469431E+05
     1.1300000E+02   4.1051182E+03   8.3579906E+04
     1.1400000E+02   4.1051016E+03   6.5029457E+04
     1.1500000E+02   4.1050938E+03   5.6979367E+04
     1.1600000E+02   4.1050879E+03   5.1103055E+04
     1.1700000E+02   4.1050913E+03   5.4434066E+04
     1.1800000E+02   4.1051123E+03   7.6814531E+04
     1.1900000E+02   4.1050874E+03   5.0603223E+04
     1.2000000E+02   4.1051099E+03   7.3874195E+04
     1.2100000E+02   4.1050815E+03   4.4883172E+04
     1.2200000E+02   4.1050776E+03   4.1522957E+04
     1.2300000E+02   4.1050747E+03   3.8886031E+04
     1.2400000E+02   4.1050723E+03   3.6783887E+04
     1.2500000E+02   4.1050698E+03   3.4804551E+04
     1.2600000E+02   4.1050679E+03   3.3162223E+04
     1.2700000E+02   4.1050669E+03   3.2566812E+04
     1.2800000E+02   4.1050698E+03   3.4946070E+04
     1.2900000E+02   4.1050679E+03   3.3055809E+04
     1.3000000E+02   4.1050669E+03   3.2472381E+04
     1.3100000E+02   4.1050654E+03   3.1212371E+04
     1.3200000E+02   4.1050659E+03   3.1501420E+04
     1.3300000E+02   4.1050640E+03   3.0248320E+04
     1.3400000E+02   4.1050708E+03   3.5640090E+04
     1.3500000E+02   4.1050693E+03   3.4574285E+04
     1.3600000E+02   4.1050762E+03   4.0340055E+04
     1.3700000E+02   4.1050952E+03   5.7939645E+04
     1.3800000E+02   4.1050991E+03   6.2034301E+04
     1.3900000E+02   4.1051294E+03   9.6760500E+04
     1.4000000E+02   4.1050718E+03   3.6276445E+04
     1.4100000E+02   4.1050767E+03   4.0472223E+04
     1.4200000E+02   4.1051113E+03   7.5878500E+04
     1.4300000E+02   4.1051060E+03   7.0303148E+04
     1.4400000E+02   4.1051328E+03   1.0111113E+05
     1.4500000E+02   4.1050742E+03   3.8693215E+04
     1.4600000E+02   4.1050952E+03   5.8413066E+04
     1.4700000E+02   4.1050718E+03   3.6472953E+04
     1.4800000E+02   4.1050688E+03   3.4129746E+04
     1.4900000E+02   4.1050664E+03   3.2246377E+04
     1.5000000E+02   4.1050732E+03   3.7853492E+04
     1.5100000E+02   4.1050781E+03   4.1765512E+04
     1.5200000E+02   4.1050688E+03   3.4086801E+04
     1.5300000E+02   4.1050669E+03   3.2281777E+04
     1.5400000E+02   4.1050830E+03   4.6490031E+04
     1.5500000E+02   4.1050664E+03   3.1921107E+04
     1.5600000E+02   4.1050645E+03   3.0359910E+04
     1.5700000E+02   4.1050625E+03   2.9028689E+04
     1.5800000E+02   4.1050703E+03   3.5118703E+04
     1.5900000E+02   4.1051382E+03   1.0778147E+05
     1.6000000E+02   4.1050669E+03   3.2481609E+04
     1.6100000E+02   4.1050649E+03   3.1085014E+04
     1.6200000E+02   4.1050630E+03   2.9447494E+04
     1.6300000E+02   4.1050615E+03   2.8242258E+04
     1.6400000E+02   4.1050693E+03   3.4581527E+04
     1.6500000E+02   4.1050635E+03   2.9846408E+04
     1.6600000E+02   4.1050620E+03   2.8637166E+04
     1.6700000E+02   4.1050605E+03   2.7555859E+04
     1.6800000E+02   4.1050610E+03   2.7742195E+04
     1.6900000E+02   4.1050591E+03   2.6244104E+04
     1.7000000E+02   4.1050576E+03   2.5423260E+04
     1.7100000E+02   4.1050654E+03   3.1273252E+04
     1.7200000E+02   4.1050791E+03   4.2690660E+04
     1.7300000E+02   4.1050620E+03   2.8660180E+04
     1.7400000E+02   4.1050723E+03   3.6890320E+04
     1.7500000E+02   4.1050630E+03   2.9309119E+04
     1.7600000E+02   4.1050610E+03   2.7996648E+04
     1.7700000E+02   4.1050596E+03   2.6921693E+04
     1.7800000E+02   4.1050586E+03   2.5999443E+04
     1.7900000E+02   4.1050571E+03   2.5180615E+04
     1.8000000E+02   4.1050562E+03   2.4429779E+04
     1.8100000E+02   4.1050552E+03   2.3761439E+04
     1.8200000E+02   4.1050547E+03   2.3162779E+04
     1.8300000E+02   4.1050542E+03   2.2808502E+04
     1.8400000E+02   4.1050532E+03   2.2241049E+04
     1.8500000E+02   4.1050527E+03   2.1792449E+04
     1.8600000E+02   4.1050659E+03   3.1605184E+04
     1.8700000E+02   4.1050640E+03   3.0053859E+04
     1.8800000E+02   4.1050605E+03   2.7416814E+04
     1.8900000E+02   4.1050596E+03   2.6919938E+04
     1.9000000E+02   4.1050581E+03   2.5809557E+04
     1.9100000E+02   4.1050586E+03   2.6206193E+04
     1.9200000E+02   4.1050576E+03   2.5416303E+04
     1.9300000E+02   4.1050566E+03   2.4594854E+04
     1.9400000E+02   4.1050557E+03   2.3916264E+04
     1.9500000E+02   4.1050547E+03   2.3399535E+04
     1.9600000E+02   4.1050542E+03   2.2876252E+04
     1.9700000E+02   4.1050537E+03   2.2389678E+04
     1.9800000E+02   4.1050527E+03   2.1952475E+04
     1.9900000E+02   4.1050527E+03   2.1773713E+04
     2.0000000E+02   4.1050518E+03   2.1359529E+04
     2.0100000E+02   4.1050591E+03   2.6500949E+04
     2.0200000E+02   4.1050542E+03   2.2798811E+04
     2.0300000E+02   4.1050532E+03   2.2206756E+04
     2.0400000E+02   4.1050527E+03   2.1778514E+04
     2.0500000E+02   4.1050522E+03   2.1385645E+04
     2.0600000E+02   4.1050581E+03   2.5633176E+04
     2.0700000E+02   4.1050576E+03   2.5161162E+04
     2.0800000E+02   4.1050571E+03   2.5073488E+04
     2.0900000E+02   4.1050557E+03   2.3953768E+04
     2.1000000E+02   4.1050586E+03   2.5866848E+04
     2.1100000E+02   4.1050562E+03   2.4206051E+04
     2.1200000E+02   4.1050615E+03   2.8286320E+04
     2.1300000E+02   4.1050576E+03   2.5499535E+04
     2.1400000E+02   4.1050566E+03   2.4710094E+04
     2.1500000E+02   4.1050566E+03   2.4529301E+04
     2.1600000E+02   4.1050557E+03   2.4071826E+04
     2.1700000E+02   4.1050547E+03   2.3318277E+04
     2.1800000E+02   4.1050542E+03   2.2762361E+04
     2.1900000E+02   4.1050532E+03   2.2274152E+04
     2.2000000E+02   4.1050527E+03   2.1835699E+04
     2.2100000E+02   4.1050522E+03   2.1420146E+04
     2.2200000E+02   4.1050518E+03   2.1056217E+04
     2.2300000E+02   4.1050513E+03   2.0729430E+04
     2.2400000E+02   4.1050508E+03   2.0416777E+04
     2.2500000E+02   4.1050503E+03   2.0121035E+04
     2.2600000E+02   4.1050498E+03   1.9846598E+04
     2.2700000E+02   4.1050493E+03   1.9617729E+04
     2.2800000E+02   4.1050493E+03   1.9438717E+04
     2.2900000E+02   4.1050488E+03   1.9232525E+04
     2.3000000E+02   4.1050483E+03   1.9052855E+04
     2.3100000E+02   4.1050483E+03   1.8889102E+04
     2.3200000E+02   4.1050479E+03   1.8765494E+04
     2.3300000E+02   4.1050479E+03   1.8633756E+04
     2.3400000E+02   4.1050488E+03   1.9189279E+04
     2.3500000E+02   4.1050483E+03   1.8805195E+04
     2.3600000E+02   4.1050479E+03   1.8687684E+04
     2.3700000E+02   4.1050479E+03   1.8580477E+04
     2.3800000E+02   4.1050479E+03   1.8482723E+04
     2.3900000E+02   4.1050474E+03   1.8399410E+04
     2.4000000E+02   4.1050474E+03   1.8364963E+04
     2.4100000E+02   4.1050474E+03   1.8263410E+04
     2.4200000E+02   4.1050474E+03   1.8188967E+04
     2.4300000E+02   4.1050469E+03   1.8121074E+04
     2.4400000E+02   4.1050474E+03   1.8341652E+04
     2.4500000E+02   4.1050488E+03   1.9277754E+04
     2.4600000E+02   4.1050483E+03   1.8849332E+04
     2.4700000E+02   4.1050483E+03   1.8920635E+04
     2.4800000E+02   4.1050483E+03   1.8794645E+04
     2.4900000E+02   4.1050479E+03   1.8678494E+04
     2.5000000E+02   4.1050479E+03   1.8561820E+04
     2.5100000E+02   4.1050479E+03   1.8487299E+04
     2.5200000E+02   4.1050483E+03   1.9084516E+04
     2.5300000E+02   4.1050483E+03   1.8916811E+04
     2.5400000E+02   4.1050479E+03   1.8717227E+04
     2.5500000E+02   4.1050479E+03   1.8593988E+04
     2.5600000E+02   4.1050479E+03   1.8621549E+04
     2.5700000E+02   4.1050601E+03   2.7090307E+04
     2.5800000E+02   4.1050537E+03   2.2582527E+04
     2.5900000E+02   4.1050547E+03   2.3258426E+04
     2.6000000E+02   4.1050615E+03   2.8279539E+04
     2.6100000E+02   4.1050571E+03   2.5111609E+04
     2.6200000E+02   4.1050562E+03   2.4387811E+04
     2.6300000E+02   4.1050552E+03   2.3671637E+04
     2.6400000E+02   4.1050630E+03   2.9494043E+04
     2.6500000E+02   4.1050630E+03   2.9326865E+04
     2.6600000E+02   4.1050596E+03   2.6621000E+04
     2.6700000E+02   4.1050581E+03   2.5570590E+04
     2.6800000E+02   4.1050571E+03   2.5070223E+04
     2.6900000E+02   4.1050562E+03   2.4214830E+04
     2.7000000E+02   4.1050552E+03   2.3538135E+04
     2.7100000E+02   4.1050547E+03   2.3173684E+04
     2.7200000E+02   4.1050542E+03   2.2808658E+04
     2.7300000E+02   4.1050532E+03   2.2236137E+04
     2.7400000E+02   4.1050527E+03   2.1764682E+04
     2.7500000E+02   4.1050688E+03   3.3805668E+04
     2.7600000E+02   4.1050718E+03   3.6342070E+04
     2.7700000E+02   4.1050649E+03   3.0766166E+04
     2.7800000E+02   4.1051382E+03   1.0835683E+05
     2.7900000E+02   4.1050952E+03   5.8203496E+04
     2.8000000E+02   4.1050889E+03   5.2000066E+04
     2.8100000E+02   4.1050864E+03   4.9702359E+04
     2.8200000E+02   4.1050796E+03   4.3111844E+04
     2.8300000E+02   4.1050757E+03   3.9650961E+04
     2.8400000E+02   4.1050718E+03   3.6333840E+04
     2.8500000E+02   4.1050688E+03   3.4098367E+04
     2.8600000E+02   4.1050664E+03   3.2214041E+04
     2.8700000E+02   4.1050649E+03   3.0866021E+04
     2.8800000E+02   4.1050664E+03   3.2000693E+04
     2.8900000E+02   4.1050645E+03   3.0682705E+04
     2.9000000E+02   4.1050645E+03   3.0532648E+04
     2.9100000E+02   4.1050625E+03   2.9069920E+04
     2.9200000E+02   4.1050605E+03   2.7665434E+04
     2.9300000E+02   4.1050669E+03   3.2585777E+04
     2.9400000E+02   4.1050625E+03   2.9007475E+04
     2.9500000E+02   4.1050645E+03   3.0337398E+04
     2.9600000E+02   4.1050918E+03   5.4837152E+04
     2.9700000E+02   4.1050771E+03   4.1266000E+04
     2.9800000E+02   4.1050723E+03   3.6804500E+04
     2.9900000E+02   4.1050728E+03   3.7422961E+04
     3.0000000E+02   4.1050767E+03   4.0595660E+04
     3.0100000E+02   4.1050747E+03   3.8912344E+04
     3.0200000E+02   4.1051216E+03   8.7559766E+04
     3.0300000E+02   4.1050908E+03   5.3600855E+04
     3.0400000E+02   4.1050845E+03   4.7643500E+04
     3.0500000E+02   4.1051069E+03   7.0634727E+04
     3.0600000E+02   4.1050884E+03   5.1238047E+04
     3.0700000E+02   4.1050815E+03   4.5087008E+04
     3.0800000E+02   4.1050767E+03   4.0770551E+04
     3.0900000E+02   4.1050732E+03   3.7494926E+04
     3.1000000E+02   4.1050698E+03   3.4994910E+04
     3.1100000E+02   4.1050811E+03   4.4532777E+04
     3.1200000E+02   4.1050781E+03   4.1741016E+04
     3.1300000E+02   4.1050786E+03   4.2241859E+04
     3.1400000E+02   4.1050752E+03   3.9187871E+04
     3.1500000E+02   4.1050752E+03   3.9373070E+04
     3.1600000E+02   4.1051313E+03   9.9092125E+04
     3.1700000E+02   4.1051025E+03   6.5814266E+04
     3.1800000E+02   4.1050928E+03   5.5647051E+04
     3.1900000E+02   4.1051289E+03   9.6248305E+04
     3.2000000E+02   4.1051172E+03   8.2328016E+04
     3.2100000E+02   4.1051069E+03   7.0568984E+04
     3.2200000E+02   4.1050962E+03   5.9270113E+04
     3.2300000E+02   4.1050889E+03   5.1965992E+04
     3.2400000E+02   4.1050830E+03   4.6525168E+04
     3.2500000E+02   4.1050889E+03   5.1808094E+04
     3.2600000E+02   4.1050806E+03   4.4185156E+04
     3.2700000E+02   4.1050771E+03   4.1074121E+04
     3.2800000E+02   4.1050801E+03   4.3577617E+04
     3.2900000E+02   4.1050767E+03   4.0453000E+04
     3.3000000E+02   4.1050942E+03   5.7015484E+04
     3.3100000E+02   4.1050820E+03   4.5532578E+04
     3.3200000E+02   4.1050781E+03   4.2030660E+04
     3.3300000E+02   4.1050757E+03   3.9618281E+04
     3.3400000E+02   4.1050962E+03   5.9092078E+04
     3.3500000E+02   4.1051206E+03   8.6224977E+04
     3.3600000E+02   4.1050967E+03   5.9902703E+04
     3.3700000E+02   4.1050903E+03   5.3254422E+04
     3.3800000E+02   4.1050840E+03   4.7325695E+04
     3.3900000E+02   4.1051108E+03   7.5150984E+04
     3.4000000E+02   4.1050933E+03   5.6119820E+04
     3.4100000E+02   4.1050874E+03   5.0441316E+04
     3.4200000E+02   4.1051128E+03   7.7016336E+04
     3.4300000E+02   4.1051289E+03   9.6567812E+04
     3.4400000E+02   4.1051650E+03   1.4559053E+05
     3.4500000E+02   4.1051289E+03   9.6141234E+04
     3.4600000E+02   4.1051138E+03   7.8053188E+04
     3.4700000E+02   4.1051055E+03   6.8982000E+04
     3.4800000E+02   4.1050967E+03   5.9934816E+04
     3.4900000E+02   4.1051045E+03   6.7778984E+04
     3.5000000E+02   4.1051021E+03   6.5269586E+04
     3.5100000E+02   4.1050947E+03   5.7824059E+04
     3.5200000E+02   4.1051094E+03   7.3316008E+04
     3.5300000E+02   4.1050962E+03   5.9026688E+04
     3.5400000E+02   4.1050947E+03   5.7820895E+04
     3.5500000E+02   4.1050977E+03   6.0590941E+04
     3.5600000E+02   4.1050889E+03   5.1973027E+04
     3.5700000E+02   4.1050850E+03   4.8054312E+04
     3.5800000E+02   4.1050830E+03   4.6431844E+04
     3.5900000E+02   4.1051572E+03   1.3405792E+05
     3.6000000E+02   4.1051348E+03   1.0346202E+05
     3.6100000E+02   4.1051777E+03   1.6420070E+05
     3.6200000E+02   4.1051455E+03   1.1762331E+05
     3.6300000E+02   4.1051318E+03   9.9941844E+04
     3.6400000E+02   4.1051333E+03   1.0168284E+05
     3.6500000E+02   4.1051152E+03   8.0268547E+04
     3.6600000E+02   4.1051055E+03   6.9125000E+04
     3.6700000E+02   4.1050967E+03   5.9537508E+04
     3.6800000E+02   4.1050903E+03   5.3325957E+04
     3.6900000E+02   4.1050859E+03   4.9095172E+04
     3.7000000E+02   4.1050830E+03   4.6291234E+04
     3.7100000E+02   4.1051040E+03   6.7543242E+04
     3.7200000E+02   4.1050913E+03   5.4562422E+04
     3.7300000E+02   4.1051099E+03   7.3815492E+04
     3.7400000E+02   4.1051860E+03   1.7760380E+05
     3.7500000E+02   4.1051733E+03   1.5801100E+05
     3.7600000E+02   4.1051377E+03   1.0726180E+05
     3.7700000E+02   4.1051230E+03   8.9016719E+04
     3.7800000E+02   4.1051113E+03   7.5316969E+04
     3.7900000E+02   4.1051045E+03   6.8140109E+04
     3.8000000E+02   4.1053262E+03   4.5226994E+05
     3.8100000E+02   4.1052134E+03   2.2317966E+05
     3.8200000E+02   4.1052285E+03   2.5049727E+05
     3.8300000E+02   4.1054697E+03   8.3036331E+05
     3.8400000E+02   4.1054810E+03   8.6412188E+05
     3.8500000E+02   4.1053384E+03   4.8170344E+05
     3.8600000E+02   4.1052769E+03   3.4511341E+05
     3.8700000E+02   4.1052690E+03   3.2900897E+05
     3.8800000E+02   4.1055537E+03   1.0936952E+06
     3.8900000E+02   4.1053560E+03   5.2409566E+05
     3.9000000E+02   4.1052617E+03   3.1358194E+05
     3.9100000E+02   4.1052656E+03   3.2144803E+05
     3.9200000E+02   4.1052139E+03   2.2453209E+05
     3.9300000E+02   4.1051924E+03   1.8807739E+05
     3.9400000E+02   4.1052583E+03   3.0746350E+05
     3.9500000E+02   4.1052148E+03   2.2590384E+05
     3.9600000E+02   4.1052007E+03   2.0136772E+05
     3.9700000E+02   4.1051694E+03   1.5216973E+05
     3.9800000E+02   4.1051523E+03   1.2762295E+05
     3.9900000E+02   4.1052334E+03   2.5957155E+05
     4.0000000E+02   4.1051777E+03   1.6476478E+05
     4.0100000E+02   4.1053320E+03   4.6564844E+05
     4.0200000E+02   4.1052822E+03   3.5588988E+05
     4.0300000E+02   4.1052144E+03   2.2460728E+05
     4.0400000E+02   4.1051851E+03   1.7604891E+05
     4.0500000E+02   4.1051631E+03   1.4311262E+05
     4.0600000E+02   4.1051484E+03   1.2189062E+05
     4.0700000E+02   4.1051362E+03   1.0597119E+05
     4.0800000E+02   4.1051255E+03   9.2046258E+04
     4.0900000E+02   4.1051167E+03   8.1935023E+04
     4.1000000E+02   4.1051094E+03   7.3576258E+04
     4.1100000E+02   4.1051035E+03   6.7176789E+04
     4.1200000E+02   4.1051172E+03   8.2534969E+04
     4.1300000E+02   4.1051689E+03   1.5135431E+05
     4.1400000E+02   4.1051455E+03   1.1831488E+05
     4.1500000E+02   4.1051572E+03   1.3434977E+05
     4.1600000E+02   4.1051538E+03   1.2964018E+05
     4.1700000E+02   4.1051304E+03   9.8270203E+04
     4.1800000E+02   4.1051196E+03   8.5270039E+04
     4.1900000E+02   4.1051401E+03   1.1097430E+05
     4.2000000E+02   4.1051270E+03   9.3724016E+04
     4.2100000E+02   4.1051890E+03   1.8239156E+05
     4.2200000E+02   4.1051460E+03   1.1890384E+05
     4.2300000E+02   4.1051299E+03   9.7425281E+04
     4.2400000E+02   4.1051187E+03   8.4238539E+04
     4.2500000E+02   4.1051382E+03   1.0804327E+05
     4.2600000E+02   4.1051436E+03   1.1548967E+05
     4.2700000E+02   4.1051211E+03   8.7071047E+04
     4.2800000E+02   4.1051182E+03   8.3324016E+04
     4.2900000E+02   4.1051079E+03   7.1896680E+04
     4.3000000E+02   4.1051245E+03   9.1207523E+04
     4.3100000E+02   4.1051919E+03   1.8702180E+05
     4.3200000E+02   4.1051851E+03   1.7572262E+05
     4.3300000E+02   4.1051504E+03   1.2460962E+05
     4.3400000E+02   4.1051338E+03   1.0242239E+05
     4.3500000E+02   4.1051274E+03   9.4887727E+04
     4.3600000E+02   4.1051616E+03   1.4025156E+05
     4.3700000E+02   4.1054453E+03   7.5957581E+05
     4.3800000E+02   4.1052192E+03   2.3372823E+05
     4.3900000E+02   4.1051880E+03   1.8081208E+05
     4.4000000E+02   4.1052109E+03   2.1899416E+05
     4.4100000E+02   4.1051709E+03   1.5440722E+05
     4.4200000E+02   4.1053682E+03   5.5401950E+05
     4.4300000E+02   4.1052192E+03   2.3343612E+05
     4.4400000E+02   4.1052139E+03   2.2390470E+05
     4.4500000E+02   4.1052681E+03   3.2690594E+05
     4.4600000E+02   4.1052012E+03   2.0250120E+05
     4.4700000E+02   4.1051777E+03   1.6443477E+05
     4.4800000E+02   4.1051997E+03   1.9977736E+05
     4.4900000E+02   4.1052764E+03   3.4392831E+05
     4.5000000E+02   4.1051948E+03   1.9227669E+05
     4.5100000E+02   4.1051890E+03   1.8250112E+05
     4.5200000E+02   4.1052153E+03   2.2683384E+05
     4.5300000E+02   4.1051743E+03   1.5932906E+05
     4.5400000E+02   4.1051973E+03   1.9554819E+05
     4.5500000E+02   4.1052002E+03   2.0108880E+05
     4.5600000E+02   4.1051636E+03   1.4382767E+05
     4.5700000E+02   4.1051479E+03   1.2132682E+05
     4.5800000E+02   4.1051338E+03   1.0265208E+05
     4.5900000E+02   4.1051260E+03   9.2753047E+04
     4.6000000E+02   4.1051162E+03   8.1220953E+04
     4.6100000E+02   4.1051099E+03   7.4070797E+04
     4.6200000E+02   4.1051040E+03   6.7451406E+04
     4.6300000E+02   4.1050991E+03   6.2607281E+04
     4.6400000E+02   4.1051089E+03   7.3015047E+04
     4.6500000E+02   4.1051602E+03   1.3816958E+05
     4.6600000E+02   4.1051211E+03   8.7077914E+04
     4.6700000E+02   4.1051123E+03   7.6469273E+04
     4.6800000E+02   4.1051040E+03   6.7581398E+04
     4.6900000E+02   4.1050977E+03   6.0570277E+04
     4.7000000E+02   4.1050923E+03   5.5226762E+04
     4.7100000E+02   4.1050879E+03   5.1014141E+04
     4.7200000E+02   4.1050845E+03   4.7778992E+04
     4.7300000E+02   4.1050815E+03   4.5009398E+04
     4.7400000E+02   4.1050786E+03   4.2530258E+04
     4.7500000E+02   4.1050776E+03   4.1685613E+04
     4.7600000E+02   4.1050771E+03   4.1275512E+04
     4.7700000E+02   4.1051201E+03   8.5650984E+04
     4.7800000E+02   4.1051377E+03   1.0766243E+05
     4.7900000E+02   4.1051094E+03   7.3493375E+04
     4.8000000E+02   4.1051011E+03   6.4527617E+04
     4.8100000E+02   4.1050938E+03   5.6958848E+04
     4.8200000E+02   4.1050884E+03   5.1463574E+04
     4.8300000E+02   4.1050923E+03   5.5144285E+04
     4.8400000E+02   4.1050933E+03   5.6542660E+04
     4.8500000E+02   4.1050859E+03   4.9325488E+04
     4.8600000E+02   4.1050815E+03   4.5261137E+04
     4.8700000E+02   4.1050791E+03   4.2714543E+04
     4.8800000E+02   4.1050762E+03   4.0100668E+04
     4.8900000E+02   4.1050737E+03   3.8052453E+04
     4.9000000E+02   4.1050718E+03   3.6440160E+04
     4.9100000E+02   4.1050698E+03   3.4854824E+04
     4.9200000E+02   4.1050684E+03   3.3536270E+04
     4.9300000E+02   4.1050679E+03   3.3222516E+04
     4.9400000E+02   4.1050713E+03   3.5889371E+04
