 "GAGE No.    3:  K,I,J Coord. =     1,   46,   41;  STREAM SEGMENT =     8;  REACH =    23 "
     "DATA: Time           Stage            Flow"
     2.2500000E+02   4.1051284E+03   5.7452520E+04
     2.2600000E+02   4.1051299E+03   5.8739461E+04
     2.2700000E+02   4.1051299E+03   5.8481074E+04
     2.2800000E+02   4.1051265E+03   5.5877035E+04
     2.2900000E+02   4.1051265E+03   5.5930316E+04
     2.3000000E+02   4.1051270E+03   5.6341469E+04
     2.3100000E+02   4.1051265E+03   5.6114656E+04
     2.3200000E+02   4.1051230E+03   5.3490008E+04
     2.3300000E+02   4.1051206E+03   5.1875332E+04
     2.3400000E+02   4.1051167E+03   4.9181527E+04
     2.3500000E+02   4.1051182E+03   5.0221195E+04
     2.3600000E+02   4.1051221E+03   5.2831594E+04
     2.3700000E+02   4.1051240E+03   5.4092004E+04
     2.3800000E+02   4.1051255E+03   5.5195344E+04
     2.3900000E+02   4.1051289E+03   5.7811219E+04
     2.4000000E+02   4.1051299E+03   5.8696305E+04
     2.4100000E+02   4.1051309E+03   5.9437883E+04
     2.4200000E+02   4.1051318E+03   6.0159617E+04
     2.4300000E+02   4.1051323E+03   6.0490008E+04
     2.4400000E+02   4.1051348E+03   6.2098930E+04
     2.4500000E+02   4.1051401E+03   6.6506875E+04
     2.4600000E+02   4.1051357E+03   6.3203195E+04
     2.4700000E+02   4.1051372E+03   6.4069770E+04
     2.4800000E+02   4.1051299E+03   5.8558594E+04
     2.4900000E+02   4.1051265E+03   5.5869438E+04
     2.5000000E+02   4.1051265E+03   5.6078844E+04
     2.5100000E+02   4.1051299E+03   5.8386992E+04
     2.5200000E+02   4.1051357E+03   6.3129680E+04
     2.5300000E+02   4.1051377E+03   6.4397086E+04
     2.5400000E+02   4.1051309E+03   5.9296492E+04
     2.5500000E+02   4.1051309E+03   5.9369359E+04
     2.5600000E+02   4.1051343E+03   6.1800699E+04
     2.5700000E+02   4.1051675E+03   8.9248180E+04
     2.5800000E+02   4.1051475E+03   7.2127820E+04
     2.5900000E+02   4.1051484E+03   7.2987695E+04
     2.6000000E+02   4.1051597E+03   8.2415047E+04
     2.6100000E+02   4.1051475E+03   7.2175484E+04
     2.6200000E+02   4.1051440E+03   6.9677898E+04
     2.6300000E+02   4.1051431E+03   6.8701375E+04
