 "GAGE No.    8:  K,I,J Coord. =     1,   61,    6;  STREAM SEGMENT =    32;  REACH =     5 "
     "DATA: Time           Stage            Flow"
     2.8600000E+02   3.5292449E+03   1.2532871E+05
     2.8700000E+02   3.5292407E+03   1.2177784E+05
     2.8800000E+02   3.5292437E+03   1.2423967E+05
     2.8900000E+02   3.5292417E+03   1.2251695E+05
     2.9000000E+02   3.5292434E+03   1.2388699E+05
     2.9100000E+02   3.5292419E+03   1.2274492E+05
     2.9200000E+02   3.5292422E+03   1.2299538E+05
     2.9300000E+02   3.5292654E+03   1.4316323E+05
     2.9400000E+02   3.5292529E+03   1.3224117E+05
     2.9500000E+02   3.5292581E+03   1.3664842E+05
     2.9600000E+02   3.5293159E+03   1.9121705E+05
     2.9700000E+02   3.5292783E+03   1.5501583E+05
     2.9800000E+02   3.5292622E+03   1.4025459E+05
     2.9900000E+02   3.5292573E+03   1.3607022E+05
     3.0000000E+02   3.5292671E+03   1.4468130E+05
     3.0100000E+02   3.5292668E+03   1.4445711E+05
     3.0200000E+02   3.5293989E+03   2.8207006E+05
     3.0300000E+02   3.5293074E+03   1.8285622E+05
     3.0400000E+02   3.5292871E+03   1.6309975E+05
     3.0500000E+02   3.5293159E+03   1.9140416E+05
     3.0600000E+02   3.5292803E+03   1.5678033E+05
     3.0700000E+02   3.5292688E+03   1.4623066E+05
     3.0800000E+02   3.5292627E+03   1.4083303E+05
     3.0900000E+02   3.5292561E+03   1.3496595E+05
     3.1000000E+02   3.5292527E+03   1.3190258E+05
     3.1100000E+02   3.5292788E+03   1.5539836E+05
     3.1200000E+02   3.5292710E+03   1.4813836E+05
     3.1300000E+02   3.5292671E+03   1.4469483E+05
     3.1400000E+02   3.5292634E+03   1.4147097E+05
     3.1500000E+02   3.5292690E+03   1.4652809E+05
     3.1600000E+02   3.5294211E+03   3.0858578E+05
     3.1700000E+02   3.5293325E+03   2.0823262E+05
     3.1800000E+02   3.5293076E+03   1.8290477E+05
     3.1900000E+02   3.5294084E+03   2.9334503E+05
     3.2000000E+02   3.5293706E+03   2.4951239E+05
     3.2100000E+02   3.5293347E+03   2.1074362E+05
     3.2200000E+02   3.5293140E+03   1.8947645E+05
     3.2300000E+02   3.5293000E+03   1.7552752E+05
     3.2400000E+02   3.5292854E+03   1.6167709E+05
     3.2500000E+02   3.5293025E+03   1.7806483E+05
     3.2600000E+02   3.5292817E+03   1.5825491E+05
     3.2700000E+02   3.5292747E+03   1.5166208E+05
     3.2800000E+02   3.5292798E+03   1.5621759E+05
     3.2900000E+02   3.5292676E+03   1.4514784E+05
     3.3000000E+02   3.5293147E+03   1.9004986E+05
     3.3100000E+02   3.5292810E+03   1.5737114E+05
     3.3200000E+02   3.5292693E+03   1.4663553E+05
     3.3300000E+02   3.5292666E+03   1.4420888E+05
     3.3400000E+02   3.5293198E+03   1.9535681E+05
     3.3500000E+02   3.5293916E+03   2.7336294E+05
     3.3600000E+02   3.5293223E+03   1.9775275E+05
     3.3700000E+02   3.5293049E+03   1.8044259E+05
     3.3800000E+02   3.5292917E+03   1.6761353E+05
     3.3900000E+02   3.5293577E+03   2.3519252E+05
